game_id,home,away,total_home_EPA,total_away_EPA,season,home_win
401282219,Illinois,Charlotte,9.154376382954752,-9.154376382954752,2021,1
401282220,NC State,Louisiana Tech,4.0041822274069805,-4.0041822274069805,2021,1
401282221,UAB,Liberty,-27.795799588300753,27.795799588300753,2021,0
401282222,UTSA,UNLV,10.198862680235733,-10.198862680235733,2021,1
401282223,Michigan State,Western Kentucky,-1.1365500822147163,1.1365500822147163,2021,1
401282224,Florida International,Charlotte,-4.783343977251062,4.783343977251062,2021,0
401282225,UAB,Florida Atlantic,15.433689988820793,-15.433689988820793,2021,1
401282226,Marshall,Old Dominion,-15.428170250116608,15.428170250116608,2021,1
401282229,Liberty,Middle Tennessee,9.461801081962088,-9.461801081962088,2021,1
401282607,NC State,South Florida,31.035760122357768,-31.035760122357768,2021,1
401282608,Wake Forest,Old Dominion,-16.699982398397868,16.699982398397868,2021,1
401282609,Boston College,Colgate,43.92472920637711,-43.92472920637711,2021,1
401282610,Georgia Tech,Northern Illinois,0.7933772789857357,-0.7933772789857357,2021,0
401282611,Ohio,Syracuse,0.4148620492532582,-0.4148620492532582,2021,0
401282612,Pittsburgh,Massachusetts,12.014886348261186,-12.014886348261186,2021,1
401282613,Virginia,William & Mary,31.415704147670553,-31.415704147670553,2021,1
401282614,Florida State,Notre Dame,1.4605780101399006,-1.4605780101399006,2021,0
401282615,Clemson,South Carolina State,35.63751502235592,-35.63751502235592,2021,1
401282616,Duke,North Carolina A&T,25.698502408414658,-25.698502408414658,2021,1
401282617,Florida State,Jacksonville State,-14.531426128556205,14.531426128556205,2021,0
401282618,Georgia Tech,Kennesaw State,26.09936590094044,-26.09936590094044,2021,1
401282619,Louisville,Eastern Kentucky,13.713109909438367,-13.713109909438367,2021,1
401282620,Miami,App State,-5.815218871593363,5.815218871593363,2021,1
401282621,North Carolina,Georgia State,30.718399390229507,-30.718399390229507,2021,1
401282622,Syracuse,Rutgers,-18.9411785028714,18.9411785028714,2021,0
401282623,Massachusetts,Boston College,-17.47725923697618,17.47725923697618,2021,0
401282624,Virginia,Illinois,14.515636123576163,-14.515636123576163,2021,1
401282625,Wake Forest,Norfolk State,16.9982455568625,-16.9982455568625,2021,1
401282626,Louisville,UCF,12.295591778342095,-12.295591778342095,2021,1
401282627,Clemson,Georgia Tech,7.056590094586434,-7.056590094586434,2021,1
401282628,Duke,Northwestern,4.666524666920032,-4.666524666920032,2021,1
401282629,Miami,Michigan State,-14.125100720213927,14.125100720213927,2021,0
401282630,NC State,Furman,35.70811804494521,-35.70811804494521,2021,1
401282631,North Carolina,Virginia,1.5652290429815507,-1.5652290429815507,2021,1
401282632,Pittsburgh,Western Michigan,1.022814814679432,-1.022814814679432,2021,0
401282633,Syracuse,UAlbany,15.03619000433319,-15.03619000433319,2021,1
401282634,Temple,Boston College,-23.927670583166712,23.927670583166712,2021,0
401282635,Wake Forest,Florida State,14.189226638609409,-14.189226638609409,2021,1
401282636,West Virginia,Virginia Tech,-8.551085328535617,8.551085328535617,2021,1
401282637,Syracuse,Liberty,-5.946637184265318,5.946637184265318,2021,1
401282638,Virginia,Wake Forest,-12.9957947813705,12.9957947813705,2021,0
401282639,Duke,Kansas,18.82559210649207,-18.82559210649207,2021,1
401282640,Florida State,Louisville,-2.0776041054112313,2.0776041054112313,2021,0
401282641,Georgia Tech,North Carolina,23.10112639697887,-23.10112639697887,2021,1
401282642,Miami,Central Connecticut,21.15850193716858,-21.15850193716858,2021,1
401282643,NC State,Clemson,-3.70653821504395,3.70653821504395,2021,1
401282644,Pittsburgh,New Hampshire,54.36630940706992,-54.36630940706992,2021,1
401282645,Virginia Tech,Richmond,4.483946499344146,-4.483946499344146,2021,1
401282646,Miami,Virginia,1.7176653921467013,-1.7176653921467013,2021,0
401282647,Clemson,Boston College,7.348100347608026,-7.348100347608026,2021,1
401282648,Florida State,Syracuse,0.755891217519436,-0.755891217519436,2021,1
401282649,Georgia Tech,Pittsburgh,-22.94096070622602,22.94096070622602,2021,0
401282650,North Carolina,Duke,28.896270741804884,-28.896270741804884,2021,1
401282651,Wake Forest,Louisville,-6.260860990131674,6.260860990131674,2021,1
401282652,Duke,Georgia Tech,5.996559322028807,-5.996559322028807,2021,0
401282653,Louisville,Virginia,-3.9129422111548564,3.9129422111548564,2021,0
401282654,North Carolina,Florida State,-8.818663619047323,8.818663619047323,2021,0
401282655,Syracuse,Wake Forest,-0.8430144732612486,0.8430144732612486,2021,0
401282656,Virginia Tech,Notre Dame,3.1809943684985926,-3.1809943684985926,2021,0
401282705,Notre Dame,Toledo,1.5743802098476998,-1.5743802098476998,2021,1
401282706,Notre Dame,Purdue,12.673911393795542,-12.673911393795542,2021,1
401282707,Wisconsin,Notre Dame,-27.769914876491328,27.769914876491328,2021,0
401282708,Notre Dame,Cincinnati,-9.210420545012713,9.210420545012713,2021,0
401282714,Illinois,Nebraska,-2.479754005796607,2.479754005796607,2021,1
401282715,Illinois,Maryland,-15.598878882408966,15.598878882408966,2021,0
401282716,Purdue,Illinois,-0.6434554159140076,0.6434554159140076,2021,1
401282718,Illinois,Wisconsin,-24.660224014754295,24.660224014754295,2021,0
401282723,Iowa,Indiana,16.12614698928817,-16.12614698928817,2021,1
401282724,Indiana,Idaho,29.12732407824433,-29.12732407824433,2021,1
401282725,Indiana,Cincinnati,-8.340159383160534,8.340159383160534,2021,0
401282729,Penn State,Indiana,27.371708495355662,-27.371708495355662,2021,1
401282754,Iowa State,Iowa,-4.822287729263152,4.822287729263152,2021,0
401282755,Iowa,Kent State,21.900906975780842,-21.900906975780842,2021,1
401282756,Iowa,Colorado State,13.030627007746695,-13.030627007746695,2021,1
401282758,Iowa,Penn State,8.902190713795768,-8.902190713795768,2021,1
401282759,Maryland,Iowa,-35.14672239868934,35.14672239868934,2021,0
401282764,Maryland,West Virginia,3.259807718088261,-3.259807718088261,2021,1
401282765,Maryland,Kent State,-4.770385452604277,4.770385452604277,2021,1
401282769,Ohio State,Maryland,36.72243058662953,-36.72243058662953,2021,1
401282772,Michigan,Western Michigan,30.312121282198394,-30.312121282198394,2021,1
401282773,Michigan,Washington,17.849636467683954,-17.849636467683954,2021,1
401282774,Michigan,Northern Illinois,33.42671429414594,-33.42671429414594,2021,1
401282775,Michigan,Rutgers,6.035626968760105,-6.035626968760105,2021,1
401282776,Wisconsin,Michigan,-10.84622570061396,10.84622570061396,2021,0
401282778,Nebraska,Michigan,-3.3207541776595324,3.3207541776595324,2021,0
401282782,Northwestern,Michigan State,-13.93808327641294,13.93808327641294,2021,0
401282783,Michigan State,Youngstown State,29.805210706934457,-29.805210706934457,2021,1
401282784,Michigan State,Nebraska,-12.148152735340506,12.148152735340506,2021,1
401282788,Rutgers,Michigan State,-15.485662406339854,15.485662406339854,2021,0
401282789,Minnesota,Ohio State,-11.852697982319802,11.852697982319802,2021,0
401282790,Minnesota,Miami (OH),-5.016234814781337,5.016234814781337,2021,1
401282791,Colorado,Minnesota,-16.693142738870108,16.693142738870108,2021,0
401282792,Minnesota,Bowling Green,5.546877884444277,-5.546877884444277,2021,0
401282793,Purdue,Minnesota,6.608694090036295,-6.608694090036295,2021,0
401282797,Nebraska,Buffalo,27.917233608602245,-27.917233608602245,2021,1
401282798,Oklahoma,Nebraska,3.0907327426901605,-3.0907327426901605,2021,1
401282800,Nebraska,Northwestern,39.08627048325139,-39.08627048325139,2021,1
401282804,Northwestern,Indiana State,20.73041745273274,-20.73041745273274,2021,1
401282805,Northwestern,Ohio,11.499389405114814,-11.499389405114814,2021,1
401282809,Ohio State,Oregon,-3.184658017977024,3.184658017977024,2021,0
401282810,Ohio State,Tulsa,21.231668690040575,-21.231668690040575,2021,1
401282811,Ohio State,Akron,48.599377630099525,-48.599377630099525,2021,1
401282813,Rutgers,Ohio State,-27.722747935548693,27.722747935548693,2021,0
401282815,Wisconsin,Penn State,-5.783945840728733,5.783945840728733,2021,0
401282816,Penn State,Ball State,30.261094030417546,-30.261094030417546,2021,1
401282817,Penn State,Villanova,14.325318075927884,-14.325318075927884,2021,1
401282819,Purdue,Oregon State,23.273339728161105,-23.273339728161105,2021,1
401282820,UConn,Purdue,-44.72818043416698,44.72818043416698,2021,0
401282822,Rutgers,Temple,25.481157385347835,-25.481157385347835,2021,1
401282823,Rutgers,Delaware,25.204774712455468,-25.204774712455468,2021,1
401282825,Wisconsin,Eastern Michigan,23.765217683438966,-23.765217683438966,2021,1
401286187,Fresno State,UConn,35.26011269325498,-35.26011269325498,2021,1
401286188,UConn,Holy Cross,-13.222491660419246,13.222491660419246,2021,0
401286189,Army,UConn,20.881845147044636,-20.881845147044636,2021,1
401286190,UConn,Wyoming,-4.784783655443184,4.784783655443184,2021,0
401286191,Massachusetts,UConn,12.674302447809492,-12.674302447809492,2021,1
401286207,Maryland,Howard,53.15581323804506,-53.15581323804506,2021,1
401286294,Liberty,Campbell,34.535327459520886,-34.535327459520886,2021,1
401286295,Troy,Liberty,0.27290880272305884,-0.27290880272305884,2021,0
401286300,Massachusetts,Eastern Michigan,-6.587071787620635,6.587071787620635,2021,0
401286301,Coastal Carolina,Massachusetts,38.04905934075604,-38.04905934075604,2021,1
401286302,Massachusetts,Toledo,-13.551873455738649,13.551873455738649,2021,0
401287886,Houston,Texas Tech,-31.53805851590694,31.53805851590694,2021,0
401287887,Iowa State,Northern Iowa,7.078673803035901,-7.078673803035901,2021,1
401287888,Kansas,South Dakota,-11.548231402802596,11.548231402802596,2021,1
401287889,Kansas State,Stanford,13.950812608323007,-13.950812608323007,2021,1
401287890,Oklahoma State,Missouri State,-18.739958214177495,18.739958214177495,2021,1
401287891,TCU,Duquesne,-0.5135226211830104,0.5135226211830104,2021,1
401287892,Texas,Louisiana,17.964934616213522,-17.964934616213522,2021,1
401287893,Texas State,Baylor,-33.09856455960567,33.09856455960567,2021,0
401287894,Oklahoma,Tulane,14.527039447892985,-14.527039447892985,2021,1
401287895,Baylor,Texas Southern,35.96630099671303,-35.96630099671303,2021,1
401287896,Coastal Carolina,Kansas,18.29955704420633,-18.29955704420633,2021,1
401287897,Kansas State,Southern Illinois,4.320280432692504,-4.320280432692504,2021,1
401287898,Oklahoma,Western Carolina,62.56233331475656,-62.56233331475656,2021,1
401287899,Oklahoma State,Tulsa,2.929957843442689,-2.929957843442689,2021,1
401287900,TCU,California,4.229937952598639,-4.229937952598639,2021,1
401287901,Texas Tech,Stephen F. Austin,14.92271482163392,-14.92271482163392,2021,1
401287902,West Virginia,Long Island University,47.87360818356232,-47.87360818356232,2021,1
401287903,Boise State,Oklahoma State,2.8915811934280065,-2.8915811934280065,2021,0
401287904,Kansas,Baylor,-23.808119698412124,23.808119698412124,2021,0
401287905,Kansas State,Nevada,17.806623781607026,-17.806623781607026,2021,1
401287906,UNLV,Iowa State,-16.85722264267449,16.85722264267449,2021,0
401287907,Baylor,Iowa State,-2.435643840000783,2.435643840000783,2021,1
401287908,Oklahoma,West Virginia,3.392337316519043,-3.392337316519043,2021,1
401287909,Oklahoma State,Kansas State,16.37524294950943,-16.37524294950943,2021,1
401287910,TCU,SMU,-1.6203189743222113,1.6203189743222113,2021,0
401287911,Texas,Texas Tech,20.658109308591293,-20.658109308591293,2021,1
401287912,Iowa State,Kansas,15.370430923251293,-15.370430923251293,2021,1
401287913,Kansas State,Oklahoma,-1.599758616160759,1.599758616160759,2021,0
401287914,Oklahoma State,Baylor,9.629787243343483,-9.629787243343483,2021,1
401287915,TCU,Texas,-1.527542863022818,1.527542863022818,2021,0
401287916,West Virginia,Texas Tech,1.8676521797114018,-1.8676521797114018,2021,0
401287917,Baylor,West Virginia,12.993800123354525,-12.993800123354525,2021,1
401287918,Texas,Oklahoma,-21.970438245597705,21.970438245597705,2021,0
401300993,App State,East Carolina,9.411698889503963,-9.411698889503963,2021,1
401300994,Tulsa,UC Davis,5.213101233206906,-5.213101233206906,2021,0
401300995,UCF,Boise State,13.248436846972643,-13.248436846972643,2021,1
401300996,Cincinnati,Miami (OH),28.671837336331045,-28.671837336331045,2021,1
401300997,Memphis,Nicholls,20.550843691619747,-20.550843691619747,2021,1
401300998,SMU,Abilene Christian,60.44533447717478,-60.44533447717478,2021,1
401300999,Akron,Temple,-14.5627808558245,14.5627808558245,2021,0
401301000,Tulane,Morgan State,25.825233702091708,-25.825233702091708,2021,1
401301001,UCF,Bethune-Cookman,36.803140893598425,-36.803140893598425,2021,1
401301002,Cincinnati,Murray State,34.85132014156948,-34.85132014156948,2021,1
401301003,Arkansas State,Memphis,-7.790641247575104,7.790641247575104,2021,0
401301004,Navy,Air Force,-7.752462869864046,7.752462869864046,2021,0
401301005,Houston,Grambling,35.06650070141545,-35.06650070141545,2021,1
401301006,South Florida,Florida A&M,23.607640070540103,-23.607640070540103,2021,1
401301007,East Carolina,Charleston Southern,3.044416359182978,-3.044416359182978,2021,1
401301008,Houston,Navy,9.822386327733138,-9.822386327733138,2021,1
401301009,BYU,South Florida,-8.057415062291108,8.057415062291108,2021,1
401301010,Temple,Wagner,40.94289632086745,-40.94289632086745,2021,1
401301011,Tulsa,Arkansas State,21.511166978132554,-21.511166978132554,2021,1
401301012,Tulsa,Houston,-23.82062316460443,23.82062316460443,2021,0
401301013,Navy,UCF,17.569434829339162,-17.569434829339162,2021,1
401301014,East Carolina,Tulane,11.43593691652311,-11.43593691652311,2021,1
401301015,Temple,Memphis,-2.884043200761488,2.884043200761488,2021,1
401301016,SMU,South Florida,13.991545834203798,-13.991545834203798,2021,1
401301017,Tulane,Houston,-20.435248381347538,20.435248381347538,2021,0
401301018,Cincinnati,Temple,24.960030050687553,-24.960030050687553,2021,1
401301021,Navy,SMU,-3.957764506816089,3.957764506816089,2021,0
401308834,Army,Miami (OH),14.016886144819857,-14.016886144819857,2021,1
401308835,Miami (OH),Central Michigan,-80.97410102979404,80.97410102979404,2021,1
401308836,Eastern Michigan,Miami (OH),-2.2944706200178824,2.2944706200178824,2021,1
401308843,Miami (OH),Long Island University,7.030778060380898,-7.030778060380898,2021,1
401309540,Ball State,Western Illinois,12.824758326343057,-12.824758326343057,2021,1
401309541,Eastern Michigan,St. Francis (PA),6.742386360410333,-6.742386360410333,2021,1
401309542,Buffalo,Wagner,-7.119611591647785,7.119611591647785,2021,1
401309543,Toledo,Norfolk State,9.664227573827134,-9.664227573827134,2021,1
401309544,Western Michigan,Illinois State,20.842932265839465,-20.842932265839465,2021,1
401309545,Kent State,VMI,37.404503624679435,-37.404503624679435,2021,1
401309546,Bowling Green,South Alabama,-10.454267830905476,10.454267830905476,2021,0
401309547,Northern Illinois,Wyoming,4.946183792726261,-4.946183792726261,2021,0
401309548,Central Michigan,Robert Morris,28.192583051499042,-28.192583051499042,2021,1
401309549,Wyoming,Ball State,23.828551735437937,-23.828551735437937,2021,1
401309550,Akron,Bryant,15.99654363617893,-15.99654363617893,2021,1
401309551,Bowling Green,Murray State,11.273422860505926,-11.273422860505926,2021,1
401309552,Buffalo,Coastal Carolina,-1.0880461079418224,1.0880461079418224,2021,0
401309553,Toledo,Colorado State,-19.572595338857283,19.572595338857283,2021,0
401309554,Western Michigan,San José State,1.1793972398672368,-1.1793972398672368,2021,1
401309555,Ball State,Toledo,-11.037067698439655,11.037067698439655,2021,0
401309556,Northern Illinois,Maine,26.350715744811097,-26.350715744811097,2021,1
401309557,Eastern Michigan,Texas State,28.102546707237394,-28.102546707237394,2021,1
401309558,Northern Illinois,Eastern Michigan,2.228530104385467,-2.228530104385467,2021,1
401309559,Ball State,Army,-0.02800714639735656,0.02800714639735656,2021,1
401309560,Akron,Ohio,-12.739883202328992,12.739883202328992,2021,0
401309561,Buffalo,Western Michigan,-11.281187014673737,11.281187014673737,2021,0
401309562,Kent State,Bowling Green,7.286826560928317,-7.286826560928317,2021,1
401309563,Western Michigan,Ball State,-1.9704366661818318,1.9704366661818318,2021,0
401309564,Toledo,Northern Illinois,-4.943446603222779,4.943446603222779,2021,0
401309566,Bowling Green,Akron,-20.875499294603877,20.875499294603877,2021,0
401309567,Ohio,Central Michigan,-3.4834142439188693,3.4834142439188693,2021,0
401309598,Arkansas State,Central Arkansas,13.564666621184466,-13.564666621184466,2021,1
401309600,Georgia Southern,Gardner-Webb,-3.433590357898561,3.433590357898561,2021,1
401309601,Georgia State,Army,-19.203327520218195,19.203327520218195,2021,0
401309602,Troy,Southern,36.462057863566244,-36.462057863566244,2021,1
401309603,Louisiana,Nicholls,-4.663762246866623,4.663762246866623,2021,1
401309604,App State,Elon,26.5777210652638,-26.5777210652638,2021,1
401309605,Washington,Arkansas State,31.906150475579643,-31.906150475579643,2021,1
401309606,Louisiana,Ohio,36.97516246808429,-36.97516246808429,2021,1
401309607,UL Monroe,Jackson State,-129.72324719069417,129.72324719069417,2021,1
401309608,South Alabama,Alcorn State,24.151338000680052,-24.151338000680052,2021,1
401309609,Texas State,Incarnate Word,-11.89887787840111,11.89887787840111,2021,0
401309610,Georgia Southern,Louisiana,-0.8790024548850748,0.8790024548850748,2021,0
401309611,UL Monroe,Troy,12.07715031671875,-12.07715031671875,2021,1
401309612,Georgia State,App State,-32.58124287501723,32.58124287501723,2021,0
401309613,Georgia Southern,Arkansas State,24.031689804037818,-24.031689804037818,2021,1
401309614,Coastal Carolina,UL Monroe,46.552225298217984,-46.552225298217984,2021,1
401309615,South Alabama,Louisiana,-11.447120679958962,11.447120679958962,2021,0
401309616,Arkansas State,Coastal Carolina,-22.16260163698147,22.16260163698147,2021,0
401309753,Ohio,Duquesne,-14.900100871355802,14.900100871355802,2021,0
401309833,UCLA,Hawai'i,18.33623488420859,-18.33623488420859,2021,1
401309834,Utah,Weber State,23.415915020604835,-23.415915020604835,2021,1
401309835,Arizona State,Southern Utah,26.340414818508105,-26.340414818508105,2021,1
401309836,Colorado,Northern Colorado,29.929656687775026,-29.929656687775026,2021,1
401309837,California,Nevada,-12.606821087592882,12.606821087592882,2021,0
401309838,Oregon,Fresno State,5.341238532475972,-5.341238532475972,2021,1
401309839,Washington,Montana,-17.168405897894758,17.168405897894758,2021,0
401309840,Washington State,Utah State,-1.1704162012558446,1.1704162012558446,2021,0
401309841,Arizona,BYU,-9.389912470236672,9.389912470236672,2021,0
401309842,USC,San José State,9.65754908236332,-9.65754908236332,2021,1
401309843,USC,Stanford,-4.251711137491606,4.251711137491606,2021,0
401309844,Oregon State,Hawai'i,12.362887187417392,-12.362887187417392,2021,1
401309845,Washington State,Portland State,17.182266900672655,-17.182266900672655,2021,1
401309846,Arizona,San Diego State,-15.866147030439315,15.866147030439315,2021,0
401309847,Arizona State,UNLV,30.012247217239146,-30.012247217239146,2021,1
401309848,BYU,Utah,7.221196825715901,-7.221196825715901,2021,1
401309849,California,Sacramento State,-6.848908677510509,6.848908677510509,2021,1
401309850,Oregon,Stony Brook,33.40189171069838,-33.40189171069838,2021,1
401309851,Oregon State,Idaho,34.30545667853946,-34.30545667853946,2021,1
401309852,Washington State,USC,-27.627092506299114,27.627092506299114,2021,0
401309853,Arizona,Northern Arizona,-5.60259693946522,5.60259693946522,2021,0
401309854,BYU,Arizona State,3.444517673411485,-3.444517673411485,2021,1
401309855,UCLA,Fresno State,-10.037062044145708,10.037062044145708,2021,0
401309856,San Diego State,Utah,1.6054374847535358,-1.6054374847535358,2021,1
401309857,Washington,California,-6.58339914916909,6.58339914916909,2021,1
401309858,Stanford,UCLA,3.2787294929511566,-3.2787294929511566,2021,0
401309859,Oregon,Arizona,23.17688995686324,-23.17688995686324,2021,1
401309860,USC,Oregon State,-26.648645639904807,26.648645639904807,2021,0
401309861,Utah,Washington State,24.783720843104597,-24.783720843104597,2021,1
401309862,Arizona State,Colorado,9.07367781630635,-9.07367781630635,2021,1
401309863,California,Washington State,9.661672398505837,-9.661672398505837,2021,0
401309864,Stanford,Oregon,-4.339115418795345,4.339115418795345,2021,1
401309865,Oregon State,Washington,15.415905352322575,-15.415905352322575,2021,1
401309866,UCLA,Arizona State,-17.667328533430346,17.667328533430346,2021,0
401309867,Colorado,USC,-11.910116898996204,11.910116898996204,2021,0
401309868,Arizona State,Stanford,15.408910917877709,-15.408910917877709,2021,1
401309869,Washington State,Oregon State,7.965425055329563,-7.965425055329563,2021,1
401309912,Utah State,BYU,-9.43759280937046,9.43759280937046,2021,0
401309913,BYU,Boise State,-12.407376451902268,12.407376451902268,2021,0
401309937,Virginia Tech,North Carolina,4.904142644359944,-4.904142644359944,2021,1
401310693,San José State,Southern Utah,27.507415482417926,-27.507415482417926,2021,1
401310694,UNLV,Eastern Washington,-11.589389101016865,11.589389101016865,2021,0
401310695,Colorado State,South Dakota State,15.956387942115336,-15.956387942115336,2021,0
401310696,New Mexico,Houston Christian,-12.268005967413007,12.268005967413007,2021,1
401310697,Wyoming,Montana State,8.098199386254429,-8.098199386254429,2021,1
401310698,Hawai'i,Portland State,1.7539188787195372,-1.7539188787195372,2021,1
401310699,San Diego State,New Mexico State,20.914232137476745,-20.914232137476745,2021,1
401310700,New Mexico,New Mexico State,18.03984647798143,-18.03984647798143,2021,1
401310701,Utah State,North Dakota,29.15713514198725,-29.15713514198725,2021,1
401310702,Fresno State,Cal Poly,49.691277392804736,-49.691277392804736,2021,1
401310703,Nevada,Idaho State,26.904274379492747,-26.904274379492747,2021,1
401310704,Air Force,Utah State,-17.308671415802912,17.308671415802912,2021,0
401310705,Hawai'i,San José State,-0.9562180037978023,0.9562180037978023,2021,0
401310706,Utah State,Boise State,-13.87370021256046,13.87370021256046,2021,0
401310707,Fresno State,UNLV,9.720954708521983,-9.720954708521983,2021,1
401310708,New Mexico State,Hawai'i,-18.63870093109366,18.63870093109366,2021,0
401310709,San Diego State,Towson,30.352619774871314,-30.352619774871314,2021,1
401310710,New Mexico,Air Force,-4.3550781116945885,4.3550781116945885,2021,0
401310711,Boise State,Nevada,13.750679043926544,-13.750679043926544,2021,0
401310712,Hawai'i,Fresno State,7.123980676078928,-7.123980676078928,2021,1
401310713,San José State,New Mexico State,6.5565365798097215,-6.5565365798097215,2021,1
401310715,Colorado State,San José State,2.5774876506889695,-2.5774876506889695,2021,1
401310861,Air Force,Lafayette,0.537252594351625,-0.537252594351625,2021,1
401319455,New Mexico State,South Carolina State,-2.1994451808710402,2.1994451808710402,2021,1
401327913,Nebraska,Fordham,53.563998341312626,-53.563998341312626,2021,1
401328545,Coastal Carolina,The Citadel,1.1685100790374952,-1.1685100790374952,2021,1
401403853,Hawai'i,Vanderbilt,-46.59132941289381,46.59132941289381,2022,0
401403854,Alabama,Utah State,47.68833196985931,-47.68833196985931,2022,1
401403855,Arkansas,Cincinnati,3.6671854630723475,-3.6671854630723475,2022,1
401403856,Auburn,Mercer,11.570925211476492,-11.570925211476492,2022,1
401403857,Florida,Utah,2.603006310665484,-2.603006310665484,2022,1
401403858,Georgia,Oregon,33.47409485821971,-33.47409485821971,2022,1
401403859,Kentucky,Miami (OH),23.606460318477033,-23.606460318477033,2022,1
401403860,Ole Miss,Troy,18.148794087580857,-18.148794087580857,2022,1
401403861,Mississippi State,Memphis,7.305992875343619,-7.305992875343619,2022,1
401403863,South Carolina,Georgia State,16.299996623165786,-16.299996623165786,2022,1
401403864,Tennessee,Ball State,31.60610738050768,-31.60610738050768,2022,1
401403865,Texas A&M,Sam Houston,29.179562463883997,-29.179562463883997,2022,1
401403866,Vanderbilt,Elon,8.304809725888017,-8.304809725888017,2022,1
401403867,Florida State,LSU,-9.730301490065544,9.730301490065544,2022,0
401403868,Texas,Alabama,-3.9795738429730565,3.9795738429730565,2022,0
401403869,Arkansas,South Carolina,8.550233780866222,-8.550233780866222,2022,1
401403870,Auburn,San José State,9.80581024887429,-9.80581024887429,2022,1
401403871,Florida,Kentucky,-10.884287727956911,10.884287727956911,2022,0
401403872,Georgia,Samford,32.07484894525406,-32.07484894525406,2022,1
401403873,LSU,Southern,-47.2425112101555,47.2425112101555,2022,1
401403874,Ole Miss,Central Arkansas,-57.07681355161981,57.07681355161981,2022,1
401403875,Arizona,Mississippi State,-23.49015453260776,23.49015453260776,2022,0
401403876,Kansas State,Missouri,-6.67334264732746,6.67334264732746,2022,1
401403877,Pittsburgh,Tennessee,-4.373771325946966,4.373771325946966,2022,0
401403878,Texas A&M,App State,-4.613181419871513,4.613181419871513,2022,0
401403879,Vanderbilt,Wake Forest,-15.263091517073432,15.263091517073432,2022,0
401403880,Alabama,UL Monroe,2.8054880260168193,-2.8054880260168193,2022,1
401403881,Arkansas,Missouri State,8.552124873279247,-8.552124873279247,2022,1
401403882,Auburn,Penn State,-24.097958543653775,24.097958543653775,2022,0
401403883,Florida,South Florida,-8.19029682753486,8.19029682753486,2022,1
401403884,Kentucky,Youngstown State,15.162726067099662,-15.162726067099662,2022,1
401403885,LSU,Mississippi State,19.024748186974843,-19.024748186974843,2022,1
401403886,Georgia Tech,Ole Miss,-34.243178919408784,34.243178919408784,2022,0
401403887,Missouri,Abilene Christian,-1.753095245987279,1.753095245987279,2022,1
401403888,South Carolina,Georgia,-35.642434303993454,35.642434303993454,2022,0
401403889,Tennessee,Akron,10.088838904849023,-10.088838904849023,2022,1
401403890,Texas A&M,Miami,-4.615943703631,4.615943703631,2022,1
401403891,Northern Illinois,Vanderbilt,-3.93833263727395,3.93833263727395,2022,0
401403892,Alabama,Vanderbilt,45.09388350065508,-45.09388350065508,2022,1
401403893,Texas A&M,Arkansas,5.017429385769939,-5.017429385769939,2022,1
401403894,Auburn,Missouri,0.0743555469840618,-0.0743555469840618,2022,1
401403895,Georgia,Kent State,15.951990830093994,-15.951990830093994,2022,1
401403896,Kentucky,Northern Illinois,6.89005992605288,-6.89005992605288,2022,1
401403897,LSU,New Mexico,34.17690336193765,-34.17690336193765,2022,1
401403898,Ole Miss,Tulsa,-0.10314949720368649,0.10314949720368649,2022,1
401403899,Mississippi State,Bowling Green,28.618249076940906,-28.618249076940906,2022,1
401403901,Tennessee,Florida,-1.3459714745345388,1.3459714745345388,2022,1
401403902,Arkansas,Alabama,-21.5179911166546,21.5179911166546,2022,0
401403903,Auburn,LSU,3.86635547629439,-3.86635547629439,2022,0
401403904,Florida,Eastern Washington,24.851159027283988,-24.851159027283988,2022,1
401403905,Ole Miss,Kentucky,-1.9909697177777383,1.9909697177777383,2022,1
401403906,Mississippi State,Texas A&M,8.144560679105536,-8.144560679105536,2022,1
401403907,Missouri,Georgia,1.8947154440334566,-1.8947154440334566,2022,0
401403908,South Carolina,South Carolina State,10.456005832514306,-10.456005832514306,2022,1
401403909,Alabama,Texas A&M,-0.7023598470887207,0.7023598470887207,2022,1
401403910,Florida,Missouri,3.9819715593414475,-3.9819715593414475,2022,1
401403911,Georgia,Auburn,22.21317446493785,-22.21317446493785,2022,1
401403912,Kentucky,South Carolina,-8.031020183387165,8.031020183387165,2022,0
401403913,LSU,Tennessee,-21.73627190530479,21.73627190530479,2022,0
401403914,Mississippi State,Arkansas,18.14446796109424,-18.14446796109424,2022,1
401403915,Vanderbilt,Ole Miss,-19.498437014731074,19.498437014731074,2022,0
401403916,BYU,Arkansas,-18.740596759387973,18.740596759387973,2022,0
401403918,Georgia,Vanderbilt,44.78997559960264,-44.78997559960264,2022,1
401403920,Ole Miss,Auburn,2.97560357512971,-2.97560357512971,2022,1
401403921,Tennessee,Alabama,-9.28513288326092,9.28513288326092,2022,1
401403965,Arizona State,Northern Arizona,13.190208369112149,-13.190208369112149,2022,1
401403966,Colorado,TCU,-25.09427281966358,25.09427281966358,2022,0
401403967,San Diego State,Arizona,-4.768279216308984,4.768279216308984,2022,0
401403968,California,UC Davis,10.24389216453525,-10.24389216453525,2022,1
401403969,Oregon State,Boise State,14.478176563111173,-14.478176563111173,2022,1
401403970,Stanford,Colgate,35.28705886686387,-35.28705886686387,2022,1
401403971,UCLA,Bowling Green,28.017723827350874,-28.017723827350874,2022,1
